x,y,z
-51.076660311937083,-238.59035106660531,-476.64394441078224
-51.216148193737808,-238.59579507194309,-476.61671311486481
-51.356613039414221,-238.61145818556824,-476.60382845234477
-51.491296326124527,-238.62973603266204,-476.60428624628406
-51.611930017002699,-238.64421908710608,-476.6156968557143
-51.711131739604404,-238.6511967012635,-476.63561022813258
-51.783972420121287,-238.64860179498237,-476.66068125008718
-51.829007123557332,-238.63559256277671,-476.68683821427004
-51.848915651591874,-238.61168752827558,-476.7096442108766
-51.849486994902186,-238.57800883593774,-476.72586947983234
-51.838854798784006,-238.53710255262206,-476.73420181305329
-51.825556521291155,-238.49309018753141,-476.73507675158652
-51.817803819755369,-238.45006028162499,-476.72957035119424
-51.821469090332329,-238.41120661913388,-476.71867684805551
-51.839282588532413,-238.37775686085931,-476.70286102954458
-51.870019713448393,-238.34937163482147,-476.68295511043658
-51.908455450666096,-238.3245736121537,-476.66011426777521
-51.947087050500265,-238.30156222753152,-476.63591822380539
-51.977886864735311,-238.2791207909805,-476.61238049430921
-51.995195752769732,-238.25713838861316,-476.59160370635169
-51.997947642209411,-238.23652704368948,-476.57541137675685
-51.990006267733541,-238.21881693251137,-476.56429079325312
-51.978746147386026,-238.20566301233166,-476.55752984963516
-51.972045618058942,-238.19875345412029,-476.5537390941326
-51.976992773260541,-238.19840152412021,-476.55086360787135
-51.997826819408644,-238.20293967617206,-476.54646280200495
-52.035226910985017,-238.20891107111362,-476.53793106227585
-52.085919781976507,-238.21222611114257,-476.52317364012094
-52.143211265354168,-238.20916459991898,-476.50114086690616
-52.199089483949166,-238.1960289356125,-476.47096241421377
-52.246577853183098,-238.17015601544722,-476.43259894816902
-52.281554506842504,-238.13042915895215,-476.38669022783608
-52.303859684626062,-238.07840639058935,-476.33529261996955
-52.317769552416401,-238.01768172578261,-476.28123066434603
-52.33047196593914,-237.95386479899625,-476.22728437717814
-52.350042419065872,-237.89394191532281,-476.17640841426862
-52.382228861449867,-237.84528061660689,-476.13101224086176
-52.429563692528525,-237.81212978760874,-476.0913343927632
-52.490536830098776,-237.79399021295455,-476.05471959886444
-52.560361461068403,-237.78552886927631,-476.01726628397955
-52.631594526583008,-237.7784196115409,-475.97591453497819
-52.695879305328241,-237.76393491873966,-475.92981909651922
-52.745555811484962,-237.73545114328869,-475.87975597074097
-52.775978937881639,-237.69019396297392,-475.82750328257839
-52.78726551169418,-237.62968342989143,-475.77470836903387
-52.784834186634896,-237.55884435478751,-475.72186696304573
-52.778621587403805,-237.48379338239363,-475.66686785491714
-52.780241606973142,-237.41061482751573,-475.60542046740079
-52.800013008172535,-237.34462946087737,-475.53279039298531
-52.844358925621435,-237.2890074574814,-475.44543318844836
-52.915093778528771,-237.24391828597197,-475.34258852008378
-53.008930827287116,-237.20598258275206,-475.22727395817247
-53.118094932286063,-237.16854636400703,-475.10580864469853
-53.231613456385382,-237.12436986936962,-474.98754109818776
-53.337205759529105,-237.06879986088902,-474.88282571350391
-53.424096647609808,-237.00123453241372,-474.80052298327928
-53.485820628526326,-236.92458271487027,-474.74515156052331
-53.522631834018462,-236.84437898122812,-474.71589255341024
-53.541805257527216,-236.7680920731942,-474.70820059408345
-53.555474694169163,-236.70453259567947,-474.71644570491134
-53.576339137204052,-236.66101757752946,-474.73492044880157
-53.614036734467724,-236.64128807377881,-474.75857064224829
-53.672631312590561,-236.6450622831151,-474.78314646743036
-53.75007366293692,-236.66880277585051,-474.80551254750492
-53.839281679244472,-236.70623976261575,-474.82366791925415
-53.930148177499653,-236.74944731007142,-474.83683936571077
-54.011994937797361,-236.79081840392124,-474.84599462854879
-54.075875799534096,-236.82476668970381,-474.85360555139141
-54.116984375727931,-236.84957828871032,-474.8631427870456
-54.135560677668593,-236.86625590912141,-474.87654141707435
-54.136550916466014,-236.87782807542794,-474.8937761699338
-54.12805701727217,-236.88742770904628,-474.91262092276708
-54.118243465912251,-236.89737943274608,-474.92994869376412
-54.113568202896573,-236.9080349863211,-474.94232502248042
-54.117471382924478,-236.91784774385093,-474.94741807901823
-54.130670978385929,-236.92407262120369,-474.94406883614931
-54.152120781707502,-236.92417630144371,-474.93273202784951
-54.180274879279629,-236.91594087748703,-474.91457764323695
-54.213872887316796,-236.89843960349688,-474.89147823946337
-54.252614435718691,-236.8727521149078,-474.86507159309286
-54.297803758891689,-236.84153196539228,-474.83581874047388
-54.352188398030854,-236.80846219666429,-474.80310475061168
-54.418864472118933,-236.77631090285374,-474.76515076273807
-54.500196370296443,-236.74567272469253,-474.71999774897807
-54.596546030371954,-236.71418200891074,-474.66556583414246
-54.705884788912357,-236.67774154329251,-474.60060895831316
-54.823870930580583,-236.63277174468294,-474.52603694767822
-54.945060548699857,-236.57772086666961,-474.44499572818381
-55.064445741229889,-236.51392196909015,-474.36239644952917
-55.178384522973168,-236.44550798409239,-474.28402356817946
-55.285585505488605,-236.37712658240559,-474.21429768133993
-55.386802773528402,-236.31151758722564,-474.1545321957737
-55.482857765277757,-236.24927074743883,-474.10330603366396
-55.573156272366354,-236.19088650560107,-474.0591329092469
-55.655604779810318,-236.13679908076455,-474.02097321602076
-55.727382479782655,-236.08753126582073,-473.98855142564327
-55.785195449092939,-236.04408233741623,-473.96223744615679
-55.826820548565017,-236.0079324681893,-473.94298517727458
-55.851547897615433,-235.98116187947983,-473.9319944358719
-55.860498944295671,-235.96487472577692,-473.92931357327603
-55.856134897407166,-235.95919526298934,-473.93433448138859
-55.841718363259602,-235.9626102391689,-473.94533440311363
-55.821977594782076,-235.97275187769122,-473.96063651983269
